pid,trial_no,type,stim,rt,history_accessed,jspsych
6637ab2fc7718b737f6c33c0,20,outcome,"[7,19]",601,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":601,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":20,\""rt\"":601,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,21,outcome,"[3,19]",945,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":945,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":21,\""rt\"":945,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,22,outcome,"[13,13]",1029,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":1029,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":22,\""rt\"":1029,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,23,outcome,"[17,17]",1064,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":1064,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":23,\""rt\"":1064,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,24,outcome,"[2,11]",1546,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":1546,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":24,\""rt\"":1546,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,25,outcome,"[3,7]",1238,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":1238,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":25,\""rt\"":1238,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,26,outcome,"[11,13]",862,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":862,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":26,\""rt\"":862,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,27,outcome,"[2,17]",845,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":845,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":27,\""rt\"":845,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,28,outcome,"[3,5]",804,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":804,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":28,\""rt\"":804,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,29,outcome,"[5,13]",812,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":812,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":29,\""rt\"":812,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,30,outcome,"[7,11]",1993,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":1993,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":30,\""rt\"":1993,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,31,outcome,"[3,11]",595,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":595,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":31,\""rt\"":595,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,32,outcome,"[5,5]",1129,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":1129,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":32,\""rt\"":1129,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,33,outcome,"[2,13]",1136,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":1136,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":33,\""rt\"":1136,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,34,outcome,"[13,17]",827,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":827,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":34,\""rt\"":827,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,35,outcome,"[13,19]",911,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":911,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":35,\""rt\"":911,\""history_accessed\"":false}""}"
6637ab2fc7718b737f6c33c0,36,outcome,"[3,17]",654,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":654,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":36,\""rt\"":654,\""history_accessed\"":false}""}"
665a1158d75699007466a154,1,outcome,"[3,7]",2151,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,7]"",""response"":null,""rt"":2151,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":3,\""obj2\"":7,\""truth\"":true,\""trial_number\"":1,\""rt\"":2151,\""history_accessed\"":false}""}"
665a1158d75699007466a154,2,outcome,"[7,17]",2535,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":2535,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":2,\""rt\"":2535,\""history_accessed\"":false}""}"
665a1158d75699007466a154,3,outcome,"[3,11]",2511,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,11]"",""response"":null,""rt"":2511,""history_accessed"":false,""trial_number"":3,""jspsych"":""{\""obj1\"":3,\""obj2\"":11,\""truth\"":true,\""trial_number\"":3,\""rt\"":2511,\""history_accessed\"":false}""}"
665a1158d75699007466a154,4,outcome,"[11,17]",1366,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,17]"",""response"":null,""rt"":1366,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":11,\""obj2\"":17,\""truth\"":false,\""trial_number\"":4,\""rt\"":1366,\""history_accessed\"":false}""}"
665a1158d75699007466a154,5,outcome,"[11,11]",1151,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,11]"",""response"":null,""rt"":1151,""history_accessed"":false,""trial_number"":5,""jspsych"":""{\""obj1\"":11,\""obj2\"":11,\""truth\"":false,\""trial_number\"":5,\""rt\"":1151,\""history_accessed\"":false}""}"
665a1158d75699007466a154,6,outcome,"[7,13]",934,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":934,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":6,\""rt\"":934,\""history_accessed\"":false}""}"
665a1158d75699007466a154,7,outcome,"[5,7]",1087,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,7]"",""response"":null,""rt"":1087,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":5,\""obj2\"":7,\""truth\"":false,\""trial_number\"":7,\""rt\"":1087,\""history_accessed\"":false}""}"
665a1158d75699007466a154,8,outcome,"[2,2]",1678,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,2]"",""response"":null,""rt"":1678,""history_accessed"":false,""trial_number"":8,""jspsych"":""{\""obj1\"":2,\""obj2\"":2,\""truth\"":true,\""trial_number\"":8,\""rt\"":1678,\""history_accessed\"":false}""}"
665a1158d75699007466a154,9,outcome,"[5,17]",950,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":950,""history_accessed"":false,""trial_number"":9,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":9,\""rt\"":950,\""history_accessed\"":false}""}"
665a1158d75699007466a154,10,outcome,"[13,17]",1447,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":1447,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":10,\""rt\"":1447,\""history_accessed\"":false}""}"
665a1158d75699007466a154,11,outcome,"[19,19]",1255,f,"{""exp_type"":""outcome"",""exp_stim"":""[19,19]"",""response"":null,""rt"":1255,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":19,\""obj2\"":19,\""truth\"":false,\""trial_number\"":11,\""rt\"":1255,\""history_accessed\"":false}""}"
665a1158d75699007466a154,12,outcome,"[3,19]",1071,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":1071,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":12,\""rt\"":1071,\""history_accessed\"":false}""}"
665a1158d75699007466a154,13,outcome,"[5,5]",942,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,5]"",""response"":null,""rt"":942,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":5,\""obj2\"":5,\""truth\"":false,\""trial_number\"":13,\""rt\"":942,\""history_accessed\"":false}""}"
665a1158d75699007466a154,14,outcome,"[3,17]",1014,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,17]"",""response"":null,""rt"":1014,""history_accessed"":false,""trial_number"":14,""jspsych"":""{\""obj1\"":3,\""obj2\"":17,\""truth\"":false,\""trial_number\"":14,\""rt\"":1014,\""history_accessed\"":false}""}"
665a1158d75699007466a154,15,outcome,"[3,3]",847,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,3]"",""response"":null,""rt"":847,""history_accessed"":false,""trial_number"":15,""jspsych"":""{\""obj1\"":3,\""obj2\"":3,\""truth\"":true,\""trial_number\"":15,\""rt\"":847,\""history_accessed\"":false}""}"
665a1158d75699007466a154,16,outcome,"[2,13]",1447,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,13]"",""response"":null,""rt"":1447,""history_accessed"":false,""trial_number"":16,""jspsych"":""{\""obj1\"":2,\""obj2\"":13,\""truth\"":true,\""trial_number\"":16,\""rt\"":1447,\""history_accessed\"":false}""}"
665a1158d75699007466a154,17,outcome,"[5,13]",759,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":759,""history_accessed"":false,""trial_number"":17,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":17,\""rt\"":759,\""history_accessed\"":false}""}"
665a1158d75699007466a154,18,outcome,"[13,13]",1055,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,13]"",""response"":null,""rt"":1055,""history_accessed"":false,""trial_number"":18,""jspsych"":""{\""obj1\"":13,\""obj2\"":13,\""truth\"":false,\""trial_number\"":18,\""rt\"":1055,\""history_accessed\"":false}""}"
665a1158d75699007466a154,19,outcome,"[3,5]",838,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,5]"",""response"":null,""rt"":838,""history_accessed"":false,""trial_number"":19,""jspsych"":""{\""obj1\"":3,\""obj2\"":5,\""truth\"":true,\""trial_number\"":19,\""rt\"":838,\""history_accessed\"":false}""}"
665a1158d75699007466a154,20,outcome,"[2,11]",1142,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":1142,""history_accessed"":false,""trial_number"":20,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":20,\""rt\"":1142,\""history_accessed\"":false}""}"
665a1158d75699007466a154,21,outcome,"[2,7]",853,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,7]"",""response"":null,""rt"":853,""history_accessed"":false,""trial_number"":21,""jspsych"":""{\""obj1\"":2,\""obj2\"":7,\""truth\"":true,\""trial_number\"":21,\""rt\"":853,\""history_accessed\"":false}""}"
665a1158d75699007466a154,22,outcome,"[2,3]",1086,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,3]"",""response"":null,""rt"":1086,""history_accessed"":false,""trial_number"":22,""jspsych"":""{\""obj1\"":2,\""obj2\"":3,\""truth\"":true,\""trial_number\"":22,\""rt\"":1086,\""history_accessed\"":false}""}"
665a1158d75699007466a154,23,outcome,"[11,13]",894,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,13]"",""response"":null,""rt"":894,""history_accessed"":false,""trial_number"":23,""jspsych"":""{\""obj1\"":11,\""obj2\"":13,\""truth\"":false,\""trial_number\"":23,\""rt\"":894,\""history_accessed\"":false}""}"
665a1158d75699007466a154,24,outcome,"[2,5]",959,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":959,""history_accessed"":false,""trial_number"":24,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":24,\""rt\"":959,\""history_accessed\"":false}""}"
665a1158d75699007466a154,25,outcome,"[5,11]",989,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":989,""history_accessed"":false,""trial_number"":25,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":25,\""rt\"":989,\""history_accessed\"":false}""}"
665a1158d75699007466a154,26,outcome,"[7,11]",893,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,11]"",""response"":null,""rt"":893,""history_accessed"":false,""trial_number"":26,""jspsych"":""{\""obj1\"":7,\""obj2\"":11,\""truth\"":true,\""trial_number\"":26,\""rt\"":893,\""history_accessed\"":false}""}"
665a1158d75699007466a154,27,outcome,"[3,13]",1221,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,13]"",""response"":null,""rt"":1221,""history_accessed"":false,""trial_number"":27,""jspsych"":""{\""obj1\"":3,\""obj2\"":13,\""truth\"":true,\""trial_number\"":27,\""rt\"":1221,\""history_accessed\"":false}""}"
665a1158d75699007466a154,28,outcome,"[7,19]",1007,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,19]"",""response"":null,""rt"":1007,""history_accessed"":false,""trial_number"":28,""jspsych"":""{\""obj1\"":7,\""obj2\"":19,\""truth\"":false,\""trial_number\"":28,\""rt\"":1007,\""history_accessed\"":false}""}"
665a1158d75699007466a154,29,outcome,"[5,19]",1078,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":1078,""history_accessed"":false,""trial_number"":29,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":29,\""rt\"":1078,\""history_accessed\"":false}""}"
665a1158d75699007466a154,30,outcome,"[13,19]",1014,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,19]"",""response"":null,""rt"":1014,""history_accessed"":false,""trial_number"":30,""jspsych"":""{\""obj1\"":13,\""obj2\"":19,\""truth\"":false,\""trial_number\"":30,\""rt\"":1014,\""history_accessed\"":false}""}"
665a1158d75699007466a154,31,outcome,"[2,17]",781,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":781,""history_accessed"":false,""trial_number"":31,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":31,\""rt\"":781,\""history_accessed\"":false}""}"
665a1158d75699007466a154,32,outcome,"[7,7]",845,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":845,""history_accessed"":false,""trial_number"":32,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":32,\""rt\"":845,\""history_accessed\"":false}""}"
665a1158d75699007466a154,33,outcome,"[17,19]",1030,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,19]"",""response"":null,""rt"":1030,""history_accessed"":false,""trial_number"":33,""jspsych"":""{\""obj1\"":17,\""obj2\"":19,\""truth\"":false,\""trial_number\"":33,\""rt\"":1030,\""history_accessed\"":false}""}"
665a1158d75699007466a154,34,outcome,"[2,19]",868,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,19]"",""response"":null,""rt"":868,""history_accessed"":false,""trial_number"":34,""jspsych"":""{\""obj1\"":2,\""obj2\"":19,\""truth\"":false,\""trial_number\"":34,\""rt\"":868,\""history_accessed\"":false}""}"
665a1158d75699007466a154,35,outcome,"[17,17]",950,f,"{""exp_type"":""outcome"",""exp_stim"":""[17,17]"",""response"":null,""rt"":950,""history_accessed"":false,""trial_number"":35,""jspsych"":""{\""obj1\"":17,\""obj2\"":17,\""truth\"":false,\""trial_number\"":35,\""rt\"":950,\""history_accessed\"":false}""}"
665a1158d75699007466a154,36,outcome,"[11,19]",958,f,"{""exp_type"":""outcome"",""exp_stim"":""[11,19]"",""response"":null,""rt"":958,""history_accessed"":false,""trial_number"":36,""jspsych"":""{\""obj1\"":11,\""obj2\"":19,\""truth\"":false,\""trial_number\"":36,\""rt\"":958,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,1,outcome,"[5,17]",7098,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,17]"",""response"":null,""rt"":7098,""history_accessed"":false,""trial_number"":1,""jspsych"":""{\""obj1\"":5,\""obj2\"":17,\""truth\"":false,\""trial_number\"":1,\""rt\"":7098,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,2,outcome,"[7,17]",2852,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,17]"",""response"":null,""rt"":2852,""history_accessed"":false,""trial_number"":2,""jspsych"":""{\""obj1\"":7,\""obj2\"":17,\""truth\"":false,\""trial_number\"":2,\""rt\"":2852,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,3,outcome,"[5,13]",39091,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,13]"",""response"":null,""rt"":39091,""history_accessed"":true,""trial_number"":3,""jspsych"":""{\""obj1\"":5,\""obj2\"":13,\""truth\"":true,\""trial_number\"":3,\""rt\"":39091,\""history_accessed\"":true}""}"
665c3ea072dfed905f1465a8,4,outcome,"[2,11]",4565,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,11]"",""response"":null,""rt"":4565,""history_accessed"":false,""trial_number"":4,""jspsych"":""{\""obj1\"":2,\""obj2\"":11,\""truth\"":true,\""trial_number\"":4,\""rt\"":4565,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,5,outcome,"[2,17]",63881,t,"{""exp_type"":""outcome"",""exp_stim"":""[2,17]"",""response"":null,""rt"":63881,""history_accessed"":true,""trial_number"":5,""jspsych"":""{\""obj1\"":2,\""obj2\"":17,\""truth\"":false,\""trial_number\"":5,\""rt\"":63881,\""history_accessed\"":true}""}"
665c3ea072dfed905f1465a8,6,outcome,"[7,7]",15670,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,7]"",""response"":null,""rt"":15670,""history_accessed"":false,""trial_number"":6,""jspsych"":""{\""obj1\"":7,\""obj2\"":7,\""truth\"":false,\""trial_number\"":6,\""rt\"":15670,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,7,outcome,"[13,17]",11802,f,"{""exp_type"":""outcome"",""exp_stim"":""[13,17]"",""response"":null,""rt"":11802,""history_accessed"":false,""trial_number"":7,""jspsych"":""{\""obj1\"":13,\""obj2\"":17,\""truth\"":false,\""trial_number\"":7,\""rt\"":11802,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,8,outcome,"[5,19]",31665,t,"{""exp_type"":""outcome"",""exp_stim"":""[5,19]"",""response"":null,""rt"":31665,""history_accessed"":true,""trial_number"":8,""jspsych"":""{\""obj1\"":5,\""obj2\"":19,\""truth\"":false,\""trial_number\"":8,\""rt\"":31665,\""history_accessed\"":true}""}"
665c3ea072dfed905f1465a8,9,outcome,"[5,11]",3804,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,11]"",""response"":null,""rt"":3804,""history_accessed"":false,""trial_number"":9,""jspsych"":""{\""obj1\"":5,\""obj2\"":11,\""truth\"":true,\""trial_number\"":9,\""rt\"":3804,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,10,outcome,"[2,5]",4085,f,"{""exp_type"":""outcome"",""exp_stim"":""[2,5]"",""response"":null,""rt"":4085,""history_accessed"":false,""trial_number"":10,""jspsych"":""{\""obj1\"":2,\""obj2\"":5,\""truth\"":true,\""trial_number\"":10,\""rt\"":4085,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,11,outcome,"[3,19]",2332,f,"{""exp_type"":""outcome"",""exp_stim"":""[3,19]"",""response"":null,""rt"":2332,""history_accessed"":false,""trial_number"":11,""jspsych"":""{\""obj1\"":3,\""obj2\"":19,\""truth\"":false,\""trial_number\"":11,\""rt\"":2332,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,12,outcome,"[5,7]",3104,f,"{""exp_type"":""outcome"",""exp_stim"":""[5,7]"",""response"":null,""rt"":3104,""history_accessed"":false,""trial_number"":12,""jspsych"":""{\""obj1\"":5,\""obj2\"":7,\""truth\"":false,\""trial_number\"":12,\""rt\"":3104,\""history_accessed\"":false}""}"
665c3ea072dfed905f1465a8,13,outcome,"[7,13]",2689,f,"{""exp_type"":""outcome"",""exp_stim"":""[7,13]"",""response"":null,""rt"":2689,""history_accessed"":false,""trial_number"":13,""jspsych"":""{\""obj1\"":7,\""obj2\"":13,\""truth\"":true,\""trial_number\"":13,\""rt\"":2689,\""history_accessed\"":false}""}"
